📡  央视频道,#genre#
雪中悍刀行-05,https://cdn9.yzzy-online.com/20221026/11166_606a4b4d/index.m3u8
雪中悍刀行-06,https://cdn9.yzzy-online.com/20221026/11172_0e648d79/index.m3u8
雪中悍刀行-07,https://cdn9.yzzy-online.com/20221026/11173_f679549c/index.m3u8
雪中悍刀行-08,https://cdn9.yzzy-online.com/20221026/11174_06aec7ce/index.m3u8
雪中悍刀行-09,https://cdn9.yzzy-online.com/20221026/11178_d85310b8/index.m3u8
雪中悍刀行-10,https://cdn9.yzzy-online.com/20221026/11170_e0f90e58/index.m3u8
雪中悍刀行-11,https://cdn9.yzzy-online.com/20221026/11171_b75bd4d5/index.m3u8
雪中悍刀行-12,https://cdn9.yzzy-online.com/20221026/11175_7f75f297/index.m3u8
雪中悍刀行-13,https://cdn9.yzzy-online.com/20221026/11181_82185028/index.m3u8
雪中悍刀行-14,https://cdn9.yzzy-online.com/20221026/11177_02f73dfc/index.m3u8
雪中悍刀行-15,https://cdn9.yzzy-online.com/20221026/11176_4063ff02/index.m3u8
雪中悍刀行-16,https://cdn9.yzzy-online.com/20221026/11179_f329b064/index.m3u8
雪中悍刀行-17,https://cdn9.yzzy-online.com/20221026/11180_f0a0558c/index.m3u8
雪中悍刀行-18,https://cdn9.yzzy-online.com/20221026/11186_0afea5c7/index.m3u8
雪中悍刀行-19,https://cdn9.yzzy-online.com/20221026/11184_01754131/index.m3u8
雪中悍刀行-20,https://cdn9.yzzy-online.com/20221026/11182_5bf7202e/index.m3u8
雪中悍刀行-21,https://cdn9.yzzy-online.com/20221026/11183_caaa1a61/index.m3u8
雪中悍刀行-22,https://cdn9.yzzy-online.com/20221026/11185_b9925643/index.m3u8
雪中悍刀行-23,https://cdn9.yzzy-online.com/20221026/11191_9650629c/index.m3u8
雪中悍刀行-24,https://cdn9.yzzy-online.com/20221026/11188_010201cf/index.m3u8
雪中悍刀行-25,https://cdn9.yzzy-online.com/20221026/11187_1ecd8fe2/index.m3u8
雪中悍刀行-26,https://cdn9.yzzy-online.com/20221026/11190_9008a87f/index.m3u8
雪中悍刀行-27,https://cdn9.yzzy-online.com/20221026/11189_7ce59e8a/index.m3u8
雪中悍刀行-28,https://cdn9.yzzy-online.com/20221026/11192_41063f60/index.m3u8
雪中悍刀行-29,https://cdn9.yzzy-online.com/20221026/11193_a5c4a565/index.m3u8
雪中悍刀行-30,https://cdn9.yzzy-online.com/20221026/11194_6b8fde87/index.m3u8
雪中悍刀行-31,https://cdn9.yzzy-online.com/20221026/11195_7dac6caa/index.m3u8
雪中悍刀行-32,https://cdn9.yzzy-online.com/20221026/11196_6a381800/index.m3u8
雪中悍刀行-33,https://cdn9.yzzy-online.com/20221026/11197_ce94d977/index.m3u8
雪中悍刀行-34,https://cdn9.yzzy-online.com/20221026/11198_24ba8b06/index.m3u8
雪中悍刀行-35,https://cdn9.yzzy-online.com/20221026/11199_11f0b337/index.m3u8
雪中悍刀行-36,https://cdn9.yzzy-online.com/20221026/11200_2cade17e/index.m3u8
雪中悍刀行-37,https://cdn9.yzzy-online.com/20221026/11201_d26cd4cf/index.m3u8
雪中悍刀行-38,https://cdn9.yzzy-online.com/20221026/11202_3e2cc754/index.m3u8

【他是谁】,
他是谁-01,https://cdn15.yzzy-online.com/20230314/2840_37a0fab9/index.m3u8
他是谁-02,https://cdn14.yzzy-online.com/20230314/15643_05e4853f/index.m3u8
他是谁-03,https://cdn12.yzzy-online.com/20230314/22316_efba30e8/index.m3u8
他是谁-04,https://cdn15.yzzy-online.com/20230314/2841_e53fe87f/index.m3u8
他是谁-05,https://cdn14.yzzy-online.com/20230315/15694_7019ad0d/index.m3u8
他是谁-06,https://cdn14.yzzy-online.com/20230315/15695_e5514bc7/index.m3u8
他是谁-07,https://cdn14.yzzy-online.com/20230316/15769_a729b446/index.m3u8
他是谁-08,https://cdn15.yzzy-online.com/20230319/3288_21fad61f/index.m3u8
他是谁-09,https://cdn15.yzzy-online.com/20230318/3274_f6b87e5f/index.m3u8
他是谁-10,https://cdn15.yzzy-online.com/20230319/3354_d1c2ccb7/index.m3u8
他是谁-11,https://cdn14.yzzy-online.com/20230320/16028_bcbd4b89/index.m3u8
他是谁-12,https://cdn14.yzzy-online.com/20230320/16027_28586049/index.m3u8
他是谁-13,https://cdn12.yzzy-online.com/20230321/23174_12ae3531/index.m3u8
他是谁-14,https://cdn15.yzzy-online.com/20230321/3500_ee540a3b/index.m3u8
他是谁-15,https://cdn13.yzzy-online.com/20230322/18331_039f2ca2/index.m3u8
他是谁-16,https://cdn15.yzzy-online.com/20230323/3677_27fb056b/index.m3u8
他是谁-17,https://cdn12.yzzy-online.com/20230324/23858_ed1c732b/index.m3u8
他是谁-18,https://cdn15.yzzy-online.com/20230327/4425_772b5db2/index.m3u8
他是谁-19,https://cdn15.yzzy-online.com/20230328/4531_950207c2/index.m3u8
他是谁-20,https://cdn14.yzzy-online.com/20230329/16552_89db6b70/index.m3u8
他是谁-21,https://cdn15.yzzy-online.com/20230330/5048_92f76b6b/index.m3u8
他是谁-22,https://cdn14.yzzy-online.com/20230331/16807_bc9de1cf/index.m3u8
他是谁-23,https://cdn15.yzzy-online.com/20230403/5578_828a00d1/index.m3u8
他是谁-24,https://cdn15.yzzy-online.com/20230403/5577_41eec663/index.m3u8

💫江西电台,#genre#

江西新闻广播,http://live.nctv.top/888/yt.php?id=506
江西财经广播,http://live.nctv.top/888/yt.php?id=507
江西交通广播,http://live.nctv.top/888/yt.php?id=508
江西潮台969广播,http://live.nctv.top/888/yt.php?id=1235
江西音乐广播,http://live.nctv.top/888/yt.php?id=509
江西都市广播,http://live.nctv.top/888/yt.php?id=510
江西民生广播,http://live.nctv.top/888/yt.php?id=512
江西旅游广播,http://live.nctv.top/888/yt.php?id=2238
江西农村广播,http://live.nctv.top/888/yt.php?id=513
南昌新闻广播,http://live.nctv.top/888/yt.php?id=969
南昌交通广播,http://live.nctv.top/888/yt.php?id=975
南昌经济广播,http://live.nctv.top/888/yt.php?id=2291
赣州音乐广播,http://live.nctv.top/888/yt.php?id=971
赣州新闻综合广播,http://live.nctv.top/888/yt.php?id=972
赣州交通广播,http://live.nctv.top/888/yt.php?id=973
九江交通音乐广播,http://live.nctv.top/888/yt.php?id=976
九江新闻综合,http://live.nctv.top/888/yt.php?id=1945
九江文化旅游广播,http://live.nctv.top/888/yt.php?id=1946
上饶交通音乐广播,http://live.nctv.top/888/yt.php?id=1446
上饶新闻综合广播,http://live.nctv.top/888/yt.php?id=2048
新余交通广播,http://live.nctv.top/888/yt.php?id=1570
新余新闻广播,http://live.nctv.top/888/yt.php?id=1571
宜春新闻综合广播,http://live.nctv.top/888/yt.php?id=1634
宜春交通音乐广播,http://live.nctv.top/888/yt.php?id=1635
鹰潭交通音乐广播,http://live.nctv.top/888/yt.php?id=1748
鹰潭新闻综合频率,http://live.nctv.top/888/yt.php?id=2172
景德镇综合广播,http://live.nctv.top/888/yt.php?id=2531
瓷都交通音乐广播,http://live.nctv.top/888/yt.php?id=1832
萍乡交通文艺广播,http://live.nctv.top/888/yt.php?id=2002
萍乡电台综合广播,http://live.nctv.top/888/yt.php?id=2003
吉安交通广播,http://live.nctv.top/888/yt.php?id=2004
吉安综合广播,http://live.nctv.top/888/yt.php?id=2005

中国之声,http://live.nctv.top/888/yt.php?id=639
经济之声,http://live.nctv.top/888/yt.php?id=640
环球资讯广播,http://live.nctv.top/888/yt.php?id=692
音乐之声,http://live.nctv.top/888/yt.php?id=641
中国交通广播,http://live.nctv.top/888/yt.php?id=653
文艺之声,http://live.nctv.top/888/yt.php?id=648
大湾区之声,http://live.nctv.top/888/yt.php?id=645
经典音乐广播,http://live.nctv.top/888/yt.php?id=642
台海之声,http://live.nctv.top/888/yt.php?id=643
神州之声,http://live.nctv.top/888/yt.php?id=644
中国交通广播,http://live.nctv.top/888/yt.php?id=1422

💫电台广播,#genre#
凤凰资讯,http://playtv-live.ifeng.com/live/06OLEEWQKN4_audio.m3u8
凤凰中文,http://playtv-live.ifeng.com/live/06OLEGEGM4G_audio.m3u8
CCTV-4 中文国际,https://piccpndali.v.myalicdn.com/audio/cctv4_2.m3u8
CCTV-13 新闻,https://piccpndali.v.myalicdn.com/audio/cctv13_2.m3u8
环球资讯,http://sk.cri.cn/905.m3u8
经典音乐,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
北京音乐广播,http://live.xmcdn.com/live/95/64.m3u8
上海动感101,http://ls.qingting.fm/live/274.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
高清音乐台,http://live.xmcdn.com:80/live/1427/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
亚洲经典音乐台,http://live.xmcdn.com:80/live/1005/64.m3u8
厦门音乐广播,http://ls.qingting.fm/live/1739.m3u8
浙江动听,http://ls.qingting.fm/live/4866.m3u8
广东音乐广播,http://ls.qingting.fm/live/1260.m3u8
深圳飞扬音乐台,http://ls.qingting.fm/live/1271.m3u8
音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8
清晨音乐台,http://lhttp.qingting.fm/live/4915/64k.mp3
自由亚洲电台,https://rfa-ingest.akamaized.net/hls/live/2040699/RFA_AUDIO_LIVE1/master.m3u8
AsiaFM 亚洲热歌台,http://asiafm.net:8000/asiafmhot
AsiaFM 亚洲音乐台,http://asiafm.hk:8000/asiafm
AsiaFM 亚洲经典台,http://goldfm.cn:8000/goldfm
AsiaFM 亚洲天空台,http://funradio.cn:8000/funradio
AsiaFM HD音乐台,http://asiafm.hk:8000/asiahd
AsiaFM 亚洲粤语台,http://asiafm.net:8000/asiafmyyt
格莱美音乐台,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
民谣音乐台,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
潮流音乐台,http://play-radio-stream3.hndt.com/now/Or5au0KN/playlist.m3u8
电音电台,http://play.redefine.ltd/Stream3/FM1058-3.m3u8
华语金曲500首,http://ls.qingting.fm/live/3412131.m3u8
怀集音乐台,http://live.xmcdn.com:80/live/966/64.m3u8
老歌音乐台,http://live.xmcdn.com:80/live/2628/64.m3u8
民谣 蓝调,http://play-radio-stream3.hndt.com/now/XWfN89gh/playlist.m3u8
民谣音乐台,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
清晨音乐台,http://live.xmcdn.com:80/live/1011/64.m3u8
中国之声,http://ngcdn001.cnr.cn/live/zgzs/index.m3u8
文艺之声,http://ngcdn010.cnr.cn/live/wyzs/index.m3u8
CityFM,http://fm929.cityfm.tw:8080/929.mp3
CRI Hit FM FM88.7,http://sk.cri.cn/887.m3u8
Big B Radio - 中文流行,http://cpop.bigbradio.net/s
Big B Radio - 韩语流行,http://kpop.bigbradio.net/s
Big B Radio - 日语流行,http://jpop.bigbradio.net/s
Big B Radio - 亚洲流行,http://apop.bigbradio.net/s
电音电台,http://play.redefine.ltd/Stream3/FM1058-3.m3u8
古典音乐台,http://play.redefine.ltd/Stream2/FM1058-2.m3u8
萤火虫网络台,http://211.149.226.193:8066/1022.mp3
潮流音悦台,http://stream3.hndt.com/now/Or5au0KN/playlist.m3u8
动感音悦台,http://stream3.hndt.com/now/ufjjbZxV/playlist.m3u8
80后音悦台,http://stream3.hndt.com/now/SFZeH2cb/playlist.m3u8
经典FM,http://stream3.hndt.com/now/C5NvUpwy/playlist.m3u8
格莱美音乐台,http://stream3.hndt.com/now/yorSd1X2/playlist.m3u8
卷卷猫电台,http://stream3.hndt.com/now/PHucVOu2/playlist.m3u8
有声文摘,http://stream3.hndt.com/now/WNoVfBcQ/playlist.m3u8
安全百科,http://stream3.hndt.com/now/4pcovD2L/playlist.m3u8
民谣音乐台,http://stream3.hndt.com/now/DTK5qc83/playlist.m3u8
天籁古典,http://stream3.hndt.com/now/MdOpB4zP/playlist.m3u8
摇滚天空台,http://stream3.hndt.com/now/SXJtR4M4/playlist.m3u8
国乐悠扬,http://stream3.hndt.com/now/8bplFuwp/playlist.m3u8
My Radio,https://stream.hndt.com/live/yingshi/playlist.m3u8
私家车999,https://stream.hndt.com/live/sijiache/playlist.m3u8
CRI环球资讯广播,http://satellitepull.cnr.cn/live/wxhqzx01/playlist.m3u8
CRI华语环球广播,http://sk.cri.cn/hyhq.m3u8
CRI英语环球广播 China Plus Radio,http://sk.cri.cn/am846.m3u8
CRI外语教学广播 China Plus Radio,http://sk.cri.cn/am1008.m3u8
CRI南海之声,http://sk.cri.cn/nhzs.m3u8
CRI轻松调频,http://sk.cri.cn/915.m3u8
CRI粤语国际,http://sk.cri.cn/hxfh.m3u8
CNR音乐之声,http://ngcdn003.cnr.cn/live/yyzs/index.m3u8
CNR经典音乐广播,http://ngcdn004.cnr.cn/live/dszs/index.m3u8
CRI HIT FM (北京),https://satellitepull.cnr.cn/live/wxgjlxyy/playlist.m3u8
CRI HIT FM (广州),https://satellitepull.cnr.cn/live/wxhitfm/playlist.m3u8
CNR中国之声,http://ngcdn001.cnr.cn/live/zgzs/index.m3u8
CNR经济之声,http://ngcdn002.cnr.cn/live/jjzs/index.m3u8
CNR文艺之声,http://audiows010.cnr.cn/live/wyzs192/playlist.m3u8
CNR阅读之声,http://ngcdn014.cnr.cn/live/ylgb/index.m3u8
CNR台海之声,http://ngcdn005.cnr.cn/live/zhzs/index.m3u8
CNR乡村之声,http://ngcdn017.cnr.cn/live/xczs/index.m3u8
CNR老年之声,http://ngcdn011.cnr.cn/live/lnzs/index.m3u8
CNR民族之声,http://ngcdn009.cnr.cn/live/mzzs/index.m3u8
CNR香港之声,http://ngcdn008.cnr.cn/live/xgzs/index.m3u8
CNR大湾区之声,http://ngcdn007.cnr.cn/live/hxzs/index.m3u8
CNR神州之声,http://ngcdn006.cnr.cn/live/szzs/index.m3u8
CNR中国交通广播,http://ngcdn016.cnr.cn/live/gsgljtgb/index.m3u8
CityFM|城市广播,http://fm929.cityfm.tw:8080/929.mp3
CityFM|台北健康,http://fm901.cityfm.tw:8080/901.mp3
CityFM|台南之音,http://fm971.cityfm.tw:8080/971.mp3
CityFM|大苗栗广播,http://fm983.cityfm.tw:8080/983.mp3
中广音乐网,http://stream.rcs.revma.com/ks4vsmg3qtzuv
中广新闻网,http://stream.rcs.revma.com/78fm9wyy2tzuv
中广流行网,http://stream.rcs.revma.com/aw9uqyxy2tzuv
News98新闻台,http://stream.rcs.revma.com/55tyxsy4qtzuv
飞碟电台,http://stream.rcs.revma.com/em90w4aeewzuv
山西音乐广播,https://radiolive.sxrtv.com/live/yinyue/playlist.m3u8
内蒙古音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
湖北经典音乐广播,https://satellitepull.cnr.cn/live/wx32hubyygb/playlist.m3u8
甘肃青春调频,https://satellitepull.cnr.cn/live/wxgsqcgb/playlist.m3u8
甘肃都市调频,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
广西音乐广播,https://satellitepull.cnr.cn/live/wx32gxwygb/playlist.m3u8
云南音乐广播,https://satellitepull.cnr.cn/live/wxynyygb/playlist.m3u8
四川城市之音,https://satellitepull.cnr.cn/live/wxsccszs/playlist.m3u8
四川岷江音乐,https://satellitepull.cnr.cn/live/wxscmjyyt/playlist.m3u8
厦门音乐广播,http://live1.kxm.xmtv.cn/aac_xmyy/playlist.m3u8
楚天音乐广播,https://satellitepull.cnr.cn/live/wx32hubctyygb/playlist.m3u8
江苏音乐广播,https://satellitepull.cnr.cn/live/wx32jsyygb/playlist.m3u8
江苏经典流行音乐广播,https://satellitepull.cnr.cn/live/wx32jsjdlxyy/playlist.m3u8
浙江音乐调频·动听968,https://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8
河北音乐广播,https://satellitepull.cnr.cn/live/wxhebyygb/playlist.m3u8
广东音乐之声,https://satellitepull.cnr.cn/live/wxgdyyzs/playlist.m3u8
深圳飞扬971,https://satellitepull.cnr.cn/live/wxszfy971/playlist.m3u8
深圳生活942,https://satellitepull.cnr.cn/live/wxszsjcgb/playlist.m3u8
海南音乐广播,https://satellitepull.cnr.cn/live/wxhainyygb/playlist.m3u8
贵州音乐广播,https://satellitepull.cnr.cn/live/wx32gzyygb/playlist.m3u8
贵州都市广播,https://satellitepull.cnr.cn/live/wx32gzqcgb/playlist.m3u8
宁夏音乐广播,https://satellitepull.cnr.cn/live/wxnxyygb/playlist.m3u8
重庆音乐广播,https://satellitepull.cnr.cn/live/wxcqyygb/playlist.m3u8
江西音乐广播,https://satellitepull.cnr.cn/live/wx32jiangxyygb/playlist.m3u8
黑龙江音乐广播,https://satellitepull.cnr.cn/live/wx32hljyygb/playlist.m3u8
福建汽车音乐广播,https://satellitepull.cnr.cn/live/wx32fjdnyygb/playlist.m3u8
哈尔滨古典音乐广播,http://pull.hrbtv.net/tv/12.m3u8
福州音乐广播,http://live.zohi.tv/audio/s10001-FM893/index.m3u8
成都文化休闲广播·radio946,http://149.129.100.78/cdgb.php?id=433-20
WHIZ Radio 海口音乐广播,http://starfish.sz.aliyun.005.qingting.fm:8000/haikouSIMULRADIO
青岛音体广播,http://video11.qtv.com.cn/zhiboytgb-sd/manifest.m3u8
青岛摩登音乐调频,http://video11.qtv.com.cn/zhibo886/manifest.m3u8
辽宁经典音乐广播,https://satellitepull.cnr.cn/live/wxlnwygb/playlist.m3u8
青海交通音乐广播,https://satellitepull.cnr.cn/live/wx32qhjtyygb/playlist.m3u8
北京音乐广播,http://audiolive2.rbc.cn:1935/live/fm974/96K/tzwj_video.m3u8
武汉音乐广播,http://stream.appwuhan.com/yypdzb/sd/live.m3u8
武汉青少广播·M-radio,http://stream.appwuhan.com/sepdzb/sd/live.m3u8
长沙城市之声,http://115.238.238.218/zhcs_radio/cszs1017__redirect__20573.m3u8
长沙音乐广播,http://222.186.61.82/zhcs_radio/jjgb886__redirect__20573.m3u8
长沙交通广播,http://115.238.238.218/zhcs_radio/jtgb1061__redirect__20573.m3u8

湖南音乐之声·芒果音乐台,http://a.live.hnradio.com/yypd/radio120k_yypd.m3u8?auth_key=1588751172-0-0-d97b858279c1c86650172b9913ea4af2
湖南文艺广播·摩登音乐台,https://satellitepull.cnr.cn/live/wx32hunwygb/playlist.m3u8
惠州音乐广播,http://stream.hztvmg.com/test17/playlist.m3u8
宜昌音乐生活广播,http://playfmaliyun.3xgd.com/fm/qct.m3u8
江西旅游广播iFM97.4,http://live02.jxtvcn.com.cn/live-jxtvcn/jxtv_pyhgb_aac.m3u8
江西故事广播·潮台969,http://live02.jxtvcn.com.cn/live-jxtvcn/jxtv_myfm969_aac.m3u8
山西音乐广播,https://radiolive.sxrtv.com/live/yinyue/playlist.m3u8
内蒙古音乐之声,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
湖北经典音乐广播,https://satellitepull.cnr.cn/live/wx32hubyygb/playlist.m3u8
甘肃青春调频,https://satellitepull.cnr.cn/live/wxgsqcgb/playlist.m3u8
甘肃都市调频,https://satellitepull.cnr.cn/live/wxgsdstb/playlist.m3u8
广西音乐广播,https://satellitepull.cnr.cn/live/wx32gxwygb/playlist.m3u8
云南音乐广播,https://satellitepull.cnr.cn/live/wxynyygb/playlist.m3u8
四川城市之音,https://satellitepull.cnr.cn/live/wxsccszs/playlist.m3u8
四川岷江音乐,https://satellitepull.cnr.cn/live/wxscmjyyt/playlist.m3u8
厦门音乐广播,http://live1.kxm.xmtv.cn/aac_xmyy/playlist.m3u8
楚天音乐广播,https://satellitepull.cnr.cn/live/wx32hubctyygb/playlist.m3u8
江苏音乐广播,https://satellitepull.cnr.cn/live/wx32jsyygb/playlist.m3u8
江苏经典流行音乐广播,https://satellitepull.cnr.cn/live/wx32jsjdlxyy/playlist.m3u8
浙江音乐调频·动听968,https://satellitepull.cnr.cn/live/wxzj968/playlist.m3u8
河北音乐广播,https://satellitepull.cnr.cn/live/wxhebyygb/playlist.m3u8
广东音乐之声,https://satellitepull.cnr.cn/live/wxgdyyzs/playlist.m3u8

💫 广场舞,#genre#

心中最美的风景线,https://txmov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTU0MDhfOTU2MzA3MDg4Xzc1NzE0MzU0MDc1XzJfMw==_b_B737114c6ee7766cbbdce7c02da898531.mp4?clientCacheKey=3x4vrt63mssqb3e_b.mp4&tt=b&di=24717162&bp=10000
听闻远方有你,https://alimov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTM2MzRfOTU2MzA3MDg4Xzc1NzEzOTQ2NzEzXzJfMw==_b_B24d15fb25143455f60ecaddee30c6966.mp4?clientCacheKey=3xxqv9wqtqsx62q_b.mp4&tt=b&di=24717162&bp=10000
来生不再错过你,https://txmov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjA2MjVfOTU2MzA3MDg4Xzc1NzE0NjQ0NDA2XzJfMw==_b_Be4694551f0fb8a2da2ec6995a845f3a3.mp4?clientCacheKey=3x2v8qpiegirm5s_b.mp4&tt=b&di=24717162&bp=10000
九月九的酒,https://txmov2.a.kwimgs.com/upic/2022/05/31/06/BMjAyMjA1MzEwNjM0MzNfOTU2MzA3MDg4Xzc1NjQ4MTkyNzI1XzJfMw==_b_B03de42b67a7cf66e527e985a47d4bd70.mp4?clientCacheKey=3x373zjkw9eb7ra_b.mp4&tt=b&di=24717162&bp=10000
老乡,https://alimov2.a.kwimgs.com/upic/2022/06/01/05/BMjAyMjA2MDEwNTUzMzhfOTU2MzA3MDg4Xzc1NzE0MzQ1Mjc3XzJfMw==_b_Be2830ac29eb4a0099147eceab25fa6bb.mp4?clientCacheKey=3xqptvqfdyquhcy_b.mp4&tt=b&di=24717162&bp=10000
往事只能回味,https://txmov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEyMjZfOTU2MzA3MDg4Xzc1NzE0NzcwMTc5XzJfMw==_b_B55a73f3d2ceffe4c8f6105e440e73c59.mp4?clientCacheKey=3x6icrhwkc744by_b.mp4&tt=b&di=24717162&bp=10000
幸福快车,https://alimov2.a.kwimgs.com/upic/2022/06/01/06/BMjAyMjA2MDEwNjEzNDRfOTU2MzA3MDg4Xzc1NzE0ODQ1NzUxXzJfMw==_b_B6fe42cefd98c69426c5799a01242484b.mp4?clientCacheKey=3x2kes7dvbgp7dc_b.mp4&tt=b&di=24717162&bp=10000
你在家乡还好吗,https://alimov2.a.kwimgs.com/upic/2022/05/25/04/BMjAyMjA1MjUwNDU4NDVfOTU2MzA3MDg4Xzc1MTk1NzI1OTIzXzJfMw==_b_B65ccf167f2af2a1c5842f9388923a053.mp4?clientCacheKey=3xegjvepyzf5e62_b.mp4&tt=b&di=24710a62&bp=10000
策马情歌,https://alimov2.a.kwimgs.com/upic/2022/05/26/05/BMjAyMjA1MjYwNTUzNDdfOTU2MzA3MDg4Xzc1MjYyNzkwMTY1XzJfMw==_b_Bb09b659e53ab1746c396c104f5cfdb7a.mp4?clientCacheKey=3x7vyj9mzted89u_b.mp4&tt=b&di=df68a296&bp=10000
家乡的姑娘真漂亮,https://txmov2.a.kwimgs.com/upic/2022/05/30/06/BMjAyMjA1MzAwNjA2MTJfOTU2MzA3MDg4Xzc1NTgwMzY3NDY1XzJfMw==_b_B824cd9dc976d27015261c65bed6114f0.mp4?clientCacheKey=3x6i3ubsmu8sygm_b.mp4&tt=b&di=24710b76&bp=10000
月下情缘,https://alimov2.a.kwimgs.com/upic/2022/05/30/05/BMjAyMjA1MzAwNTAzNTlfOTU2MzA3MDg4Xzc1NTcxNjI4NjcyXzJfMw==_b_Bd55404d325f7b6b4bdc799a6562adc7a.mp4?clientCacheKey=3xw869dy37pki9k_b.mp4&tt=b&di=24710b76&bp=10000
狂沙,https://vd4.bdstatic.com/mda-najzxcse9bhb323a/fhd/cae_h264_nowatermark_delogo/1642800024587433510/mda-najzxcse9bhb323a.mp4
画你,https://txmov2.a.kwimgs.com/upic/2022/05/10/07/BMjAyMjA1MTAwNzUyMTdfOTU2MzA3MDg4Xzc0MDY5ODk4ODkxXzJfMw==_b_B46351dd76db1f05450736c479fe62b5c.mp4?clientCacheKey=3xizrsbv57j32eg_b.mp4&tt=b&di=24719082&bp=10000
旧梦,https://txmov2.a.kwimgs.com/upic/2022/05/13/05/BMjAyMjA1MTMwNTQzNTdfOTU2MzA3MDg4Xzc0MjcyMzg1NTY3XzJfMw==_b_B2dc0a00dda9afcecc75926fd06788fc8.mp4?clientCacheKey=3xfefbbiat6ra6u_b.mp4&tt=b&di=7b8b3d17&bp=10000
小城,https://alimov2.a.kwimgs.com/upic/2022/05/13/05/BMjAyMjA1MTMwNTU1NDBfOTU2MzA3MDg4Xzc0MjcyNjQzMzQwXzJfMw==_b_Bbd6117a54c703ee711acc5321708b5be.mp4?clientCacheKey=3x5d44cd98k9zgk_b.mp4&tt=b&di=7b8b3d17&bp=10000
相遇那么美,https://alimov2.a.kwimgs.com/upic/2022/05/10/08/BMjAyMjA1MTAwODA1NThfOTU2MzA3MDg4Xzc0MDcwNDAzNzMxXzJfMw==_b_B184bd34b9ad0609efc72e1085c1402e6.mp4?clientCacheKey=3xrhfp8z3nj5vnk_b.mp4&tt=b&di=24719082&bp=10000
自己美,https://alimov2.a.kwimgs.com/upic/2022/05/12/11/BMjAyMjA1MTIxMTM4NThfOTU2MzA3MDg4Xzc0MjE4MDcwMTU2XzJfMw==_b_B56ef1a8255c2b22f475319b2da7819a9.mp4?clientCacheKey=3xpkrzppugh6mtk_b.mp4&tt=b&di=24710b15&bp=10000
小可爱,https://alimov2.a.kwimgs.com/upic/2022/05/12/11/BMjAyMjA1MTIxMTM2MDhfOTU2MzA3MDg4Xzc0MjE3OTA0MTcxXzJfMw==_b_Bbeb31659bff7891ce7e68893d786a5c3.mp4?clientCacheKey=3xk23z5mkig7jec_b.mp4&tt=b&di=24710b15&bp=10000
山那边,https://alimov2.a.kwimgs.com/upic/2022/05/12/08/BMjAyMjA1MTIwODUxMDRfOTU2MzA3MDg4Xzc0MjA5MTAwMjAzXzJfMw==_b_B2862d8a760125751a5225f1758ef5a47.mp4?clientCacheKey=3x43573qtdk8ntu_b.mp4&tt=b&di=24710b15&bp=10000
草原上最美的姑娘,https://alimov2.a.kwimgs.com/upic/2022/05/12/11/BMjAyMjA1MTIxMTIyMDNfOTU2MzA3MDg4Xzc0MjE3MTA2ODM3XzJfMw==_b_B42ecf15e138ea5b3fc699db51dcccd7a.mp4?clientCacheKey=3xnybt9w8ks8guq_b.mp4&tt=b&di=24710b15&bp=10000
何必西天万里遥,https://txmov2.a.kwimgs.com/upic/2022/05/12/11/BMjAyMjA1MTIxMTE1MDZfOTU2MzA3MDg4Xzc0MjE2NzI2ODM2XzJfMw==_b_B18a5ca5056ce37b8a1a4f945200e7cb6.mp4?clientCacheKey=3xzp335bteewipc_b.mp4&tt=b&di=24710b15&bp=10000
甜蜜蜜,https://alimov2.a.kwimgs.com/upic/2022/05/12/08/BMjAyMjA1MTIwODUyNTZfOTU2MzA3MDg4Xzc0MjA5MTk5NTEzXzJfMw==_b_Bed65d2117b15f1124a4a799e7ee95fed.mp4?clientCacheKey=3xcwyrpkgu2v2k6_b.mp4&tt=b&di=24710b15&bp=10000
高山青,https://vd2.bdstatic.com/mda-nbekkfmj84v41mdb/fhd/cae_h264_nowatermark_delogo/1645045236575576660/mda-nbekkfmj84v41mdb.mp4
